V1,V2,V3
-126.012383900929,43.5589825119237,-3046.125
-125.995665634675,43.5589825119237,-3045.5576171875
-125.978947368421,43.5589825119237,-3045.62744140625
-125.962229102167,43.5589825119237,-3047.99755859375
-125.945510835913,43.5589825119237,-3049.6875
-125.928792569659,43.5589825119237,-3048.62744140625
-125.912074303406,43.5589825119237,-3048.99755859375
-125.895356037152,43.5589825119237,-3049.24755859375
-125.878637770898,43.5589825119237,-3051.3076171875
-125.861919504644,43.5589825119237,-3051.5673828125
-125.84520123839,43.5589825119237,-3053.6875
-125.828482972136,43.5589825119237,-3070.74731445312
-125.811764705882,43.5589825119237,-3089.77734375
-125.795046439628,43.5589825119237,-3076.11743164062
-125.778328173375,43.5589825119237,-3055.9873046875
-125.761609907121,43.5589825119237,-3055.99731445312
-125.744891640867,43.5589825119237,-3060.80737304688
-125.728173374613,43.5589825119237,-3059.31909179688
-125.711455108359,43.5589825119237,-3059.98901367188
-125.694736842105,43.5589825119237,-3058.63916015625
-125.678018575851,43.5589825119237,-3059.4990234375
-125.661300309598,43.5589825119237,-3063.62915039062
-125.644582043344,43.5589825119237,-3060.87915039062
-125.62786377709,43.5589825119237,-3057.79907226562
-125.611145510836,43.5589825119237,-3058.21899414062
-125.594427244582,43.5589825119237,-3060.03637695312
-125.577708978328,43.5589825119237,-3058.70629882812
-125.560990712074,43.5589825119237,-3057.33642578125
-125.54427244582,43.5589825119237,-3058.1064453125
-125.527554179567,43.5589825119237,-3057.21630859375
-125.510835913313,43.5589825119237,-3055.736328125
-125.494117647059,43.5589825119237,-3055.15649414062
-125.477399380805,43.5589825119237,-3060.3564453125
-125.460681114551,43.5589825119237,-3062.92260742188
-125.443962848297,43.5589825119237,-3053.50268554688
-125.427244582043,43.5589825119237,-3025.28271484375
-125.410526315789,43.5589825119237,-2989.66259765625
-125.393808049536,43.5589825119237,-2971.86254882812
-125.377089783282,43.5589825119237,-2930.87255859375
-125.360371517028,43.5589825119237,-2648.78271484375
-125.343653250774,43.5589825119237,-2438.46264648438
-125.32693498452,43.5589825119237,-2368.83471679688
-125.310216718266,43.5589825119237,-2156.90478515625
-125.293498452012,43.5589825119237,-1919.02465820312
-125.276780185759,43.5589825119237,-1891.72473144531
-125.260061919505,43.5589825119237,-1751.41467285156
-125.243343653251,43.5589825119237,-1729.62475585938
-125.226625386997,43.5589825119237,-1695.75476074219
-125.209907120743,43.5589825119237,-1659.25476074219
-125.193188854489,43.5589825119237,-1698.03735351562
-125.176470588235,43.5589825119237,-1718.84741210938
-125.159752321981,43.5589825119237,-1595.74743652344
-125.143034055728,43.5589825119237,-1388.24743652344
-125.126315789474,43.5589825119237,-1258.94738769531
-125.10959752322,43.5589825119237,-1200.0673828125
-125.092879256966,43.5589825119237,-1159.82739257812
-125.076160990712,43.5589825119237,-1123.27746582031
-125.059442724458,43.5589825119237,-1095.93493652344
-125.042724458204,43.5589825119237,-1075.90490722656
-125.02600619195,43.5589825119237,-1080.92492675781
-125.009287925697,43.5589825119237,-1054.22485351562
-124.992569659443,43.5589825119237,-1080.23486328125
-124.975851393189,43.5589825119237,-994.334899902344
-124.959133126935,43.5589825119237,-883.5048828125
-124.942414860681,43.5589825119237,-796.724914550781
-124.925696594427,43.5589825119237,-762.62646484375
-124.908978328173,43.5589825119237,-732.946472167969
-124.89226006192,43.5589825119237,-705.506469726562
-124.875541795666,43.5589825119237,-681.216430664062
-124.858823529412,43.5589825119237,-670.716430664062
-124.842105263158,43.5589825119237,-661.436462402344
-124.825386996904,43.5589825119237,-656.966430664062
-124.80866873065,43.5589825119237,-660.976440429688
-124.791950464396,43.5589825119237,-639.228149414062
-124.775232198142,43.5589825119237,-609.708129882812
-124.758513931889,43.5589825119237,-596.578125
-124.741795665635,43.5589825119237,-564.198120117188
-124.725077399381,43.5589825119237,-536.438110351562
-124.708359133127,43.5589825119237,-500.668151855469
-124.691640866873,43.5589825119237,-461.588134765625
-124.674922600619,43.5589825119237,-420.048126220703
-124.658204334365,43.5589825119237,-378.152923583984
-124.641486068111,43.5589825119237,-334.582916259766
-124.624767801858,43.5589825119237,-292.352935791016
-124.608049535604,43.5589825119237,-264.492919921875
-124.59133126935,43.5589825119237,-236.962936401367
-124.574613003096,43.5589825119237,-221.072937011719
-124.557894736842,43.5589825119237,-199.172927856445
-124.541176470588,43.5589825119237,-173.682922363281
-124.524458204334,43.5589825119237,-159.437561035156
-124.507739938081,43.5589825119237,-148.307571411133
-124.491021671827,43.5589825119237,-139.377563476562
-124.474303405573,43.5589825119237,-133.217559814453
-124.457585139319,43.5589825119237,-128.417556762695
-124.440866873065,43.5589825119237,-123.777565002441
-124.424148606811,43.5589825119237,-119.267562866211
-124.407430340557,43.5589825119237,-116.487564086914
-124.390712074303,43.5589825119237,-113.249069213867
-124.37399380805,43.5589825119237,-109.389068603516
-124.357275541796,43.5589825119237,-105.989074707031
-124.340557275542,43.5589825119237,-102.499069213867
-124.323839009288,43.5589825119237,-97.2390747070312
-124.307120743034,43.5589825119237,-91.5290679931641
-124.29040247678,43.5589825119237,-81.8790740966797
-124.273684210526,43.5589825119237,-61.3590698242188
-124.256965944272,43.5589825119237,-31.3800296783447
-124.240247678019,43.5589825119237,-7.19002962112427
-124.223529411765,43.5589825119237,7.57997035980225
-124.206811145511,43.5589825119237,29.469970703125
-124.190092879257,43.5589825119237,77.3999710083008
-124.173374613003,43.5589825119237,57.5099716186523
-124.156656346749,43.5589825119237,32.9499702453613
-124.139938080495,43.5589825119237,34.3299713134766
-124.123219814241,43.5589825119237,37.274543762207
-124.106501547988,43.5589825119237,72.6345443725586
-124.089783281734,43.5589825119237,99.274543762207
-124.07306501548,43.5589825119237,97.5045471191406
-124.056346749226,43.5589825119237,124.784545898438
-124.039628482972,43.5589825119237,147.024536132812
-124.022910216718,43.5589825119237,188.694549560547
-124.006191950464,43.5589825119237,235.16455078125
-123.989473684211,43.5589825119237,289.268096923828
-123.972755417957,43.5589825119237,330.508117675781
-123.956037151703,43.5589825119237,319.708099365234
-123.939318885449,43.5589825119237,405.038116455078
-123.922600619195,43.5589825119237,459.958099365234
-123.905882352941,43.5589825119237,446.938110351562
-123.889164086687,43.5589825119237,484.798095703125
-123.872445820433,43.5589825119237,474.188110351562
-123.85572755418,43.5589825119237,365.626220703125
-123.839009287926,43.5589825119237,238.026229858398
-123.822291021672,43.5589825119237,147.116226196289
-123.805572755418,43.5589825119237,189.766220092773
-123.788854489164,43.5589825119237,205.276229858398
-123.77213622291,43.5589825119237,257.666229248047
-123.755417956656,43.5589825119237,308.986236572266
-123.738699690402,43.5589825119237,360.296234130859
-123.721981424149,43.5589825119237,251.967819213867
-123.705263157895,43.5589825119237,306.497833251953
-123.688544891641,43.5589825119237,395.867828369141
-123.671826625387,43.5589825119237,425.397827148438
-123.655108359133,43.5589825119237,433.477813720703
-123.638390092879,43.5589825119237,274.937835693359
-123.621671826625,43.5589825119237,192.577819824219
-123.604953560372,43.5589825119237,154.667816162109
-123.588235294118,43.5589825119237,131.832260131836
-123.571517027864,43.5589825119237,128.052261352539
-123.55479876161,43.5589825119237,113.552253723145
-123.538080495356,43.5589825119237,168.162261962891
-123.521362229102,43.5589825119237,155.262252807617
-123.504643962848,43.5589825119237,144.242248535156
-123.487925696594,43.5589825119237,266.672241210938
-123.471207430341,43.5589825119237,330.432250976562
-123.454489164087,43.5589825119237,426.203979492188
-123.437770897833,43.5589825119237,554.953979492188
-123.421052631579,43.5589825119237,514.633972167969
-123.404334365325,43.5589825119237,516.343994140625
-123.387616099071,43.5589825119237,556.5439453125
-123.370897832817,43.5589825119237,464.973968505859
-123.354179566563,43.5589825119237,444.613983154297
-123.33746130031,43.5589825119237,440.533966064453
-123.320743034056,43.5589825119237,286.463989257812
-123.304024767802,43.5589825119237,222.643981933594
-123.287306501548,43.5589825119237,165.573989868164
-123.270588235294,43.5589825119237,185.26399230957
-123.25386996904,43.5589825119237,281.093994140625
-123.237151702786,43.5589825119237,401.363983154297
-123.220433436533,43.5589825119237,449.563995361328
-123.203715170279,43.5589825119237,605.323974609375
-123.186996904025,43.5589825119237,484.648040771484
-123.170278637771,43.5589825119237,263.008056640625
-123.153560371517,43.5589825119237,322.068054199219
-123.136842105263,43.5589825119237,404.328033447266
-123.120123839009,43.5589825119237,565.428039550781
-123.103405572755,43.5589825119237,614.208068847656
-123.086687306502,43.5589825119237,460.568054199219
-123.069969040248,43.5589825119237,483.098052978516
-123.053250773994,43.5589825119237,544.796142578125
-123.03653250774,43.5589825119237,653.186157226562
-123.019814241486,43.5589825119237,683.926147460938
-123.003095975232,43.5589825119237,780.926147460938
-122.986377708978,43.5589825119237,805.586120605469
-122.969659442724,43.5589825119237,591.096130371094
-122.952941176471,43.5589825119237,726.576110839844
-122.936222910217,43.5589825119237,660.466125488281
-122.919504643963,43.5589825119237,605.941711425781
-122.902786377709,43.5589825119237,690.161682128906
-122.886068111455,43.5589825119237,757.031677246094
-122.869349845201,43.5589825119237,692.661682128906
-122.852631578947,43.5589825119237,544.24169921875
-122.835913312693,43.5589825119237,644.391723632812
-122.81919504644,43.5589825119237,912.381713867188
-122.802476780186,43.5589825119237,1103.54174804688
-122.785758513932,43.5589825119237,1012.50073242188
-122.769040247678,43.5589825119237,755.090759277344
-122.752321981424,43.5589825119237,773.740783691406
-122.73560371517,43.5589825119237,653.80078125
-122.718885448916,43.5589825119237,797.120727539062
-122.702167182663,43.5589825119237,1008.24078369141
-122.685448916409,43.5589825119237,1227.61071777344
-122.668730650155,43.5589825119237,1315.94079589844
-122.652012383901,43.5589825119237,1341.71740722656
-122.635294117647,43.5589825119237,1203.92749023438
-122.618575851393,43.5589825119237,1061.53747558594
-122.601857585139,43.5589825119237,1133.92749023438
-122.585139318885,43.5589825119237,940.407470703125
-122.568421052632,43.5589825119237,1068.04748535156
-122.551702786378,43.5589825119237,1180.49743652344
-122.534984520124,43.5589825119237,1118.9375
-122.51826625387,43.5589825119237,920.492858886719
-122.501547987616,43.5589825119237,955.342834472656
-122.484829721362,43.5589825119237,887.462829589844
-122.468111455108,43.5589825119237,718.542846679688
-122.451393188854,43.5589825119237,567.062866210938
-122.434674922601,43.5589825119237,780.412841796875
-122.417956656347,43.5589825119237,1084.01281738281
-122.401238390093,43.5589825119237,1401.29284667969
-122.384520123839,43.5589825119237,1553.8447265625
-122.367801857585,43.5589825119237,1436.25476074219
-122.351083591331,43.5589825119237,1533.85473632812
-122.334365325077,43.5589825119237,1664.47473144531
-122.317647058824,43.5589825119237,1621.44482421875
-122.30092879257,43.5589825119237,1544.62475585938
-122.284210526316,43.5589825119237,1625.8447265625
-122.267492260062,43.5589825119237,1601.10473632812
-122.250773993808,43.5589825119237,1443.84973144531
-122.234055727554,43.5589825119237,1476.13977050781
-122.2173374613,43.5589825119237,1390.79968261719
-122.200619195046,43.5589825119237,1395.01977539062
-122.183900928793,43.5589825119237,1534.05969238281
-122.167182662539,43.5589825119237,1686.259765625
-122.150464396285,43.5589825119237,1857.87976074219
-122.133746130031,43.5589825119237,1959.33972167969
-122.117027863777,43.5589825119237,1954.31481933594
-122.100309597523,43.5589825119237,1843.17492675781
-122.083591331269,43.5589825119237,1759.14489746094
-122.066873065015,43.5589825119237,1701.2548828125
-122.050154798762,43.5589825119237,1744.12487792969
-122.033436532508,43.5589825119237,1674.62487792969
-122.016718266254,43.5589825119237,1590.03491210938
-122,43.5589825119237,1528.36486816406
-127.4,43.5422893481717,-2951.078125
-127.383281733746,43.5422893481717,-2924.47827148438
-127.366563467492,43.5422893481717,-2839.55810546875
-127.349845201238,43.5422893481717,-2761.078125
-127.333126934985,43.5422893481717,-2673.15869140625
-127.316408668731,43.5422893481717,-2650.90869140625
-127.299690402477,43.5422893481717,-2699.29858398438
-127.282972136223,43.5422893481717,-2826.08862304688
-127.266253869969,43.5422893481717,-2863.98852539062
-127.249535603715,43.5422893481717,-2939.07861328125
-127.232817337461,43.5422893481717,-3129.07861328125
-127.216099071207,43.5422893481717,-3213.25854492188
-127.199380804954,43.5422893481717,-3155.0927734375
-127.1826625387,43.5422893481717,-3038.87280273438
-127.165944272446,43.5422893481717,-2981.08276367188
-127.149226006192,43.5422893481717,-2950.80297851562
-127.132507739938,43.5422893481717,-2930.9228515625
-127.115789473684,43.5422893481717,-2921.62280273438
-127.09907120743,43.5422893481717,-2923.14282226562
-127.082352941176,43.5422893481717,-2928.05297851562
-127.065634674923,43.5422893481717,-2924.77685546875
-127.048916408669,43.5422893481717,-2927.77685546875
-127.032198142415,43.5422893481717,-2929.296875
-127.015479876161,43.5422893481717,-2930.39697265625
-126.998761609907,43.5422893481717,-2932.2568359375
-126.982043343653,43.5422893481717,-2933.26684570312
-126.965325077399,43.5422893481717,-2933.82690429688
-126.948606811146,43.5422893481717,-2937.43676757812
-126.931888544892,43.5422893481717,-2941.63989257812
-126.915170278638,43.5422893481717,-2946.10009765625
-126.898452012384,43.5422893481717,-2943.7900390625
-126.88173374613,43.5422893481717,-2941.14990234375
-126.865015479876,43.5422893481717,-2940.18994140625
-126.848297213622,43.5422893481717,-2941.35009765625
-126.831578947368,43.5422893481717,-2942.7900390625
-126.814860681115,43.5422893481717,-2944.17993164062
-126.798142414861,43.5422893481717,-2945.90502929688
-126.781424148607,43.5422893481717,-2947.07495117188
-126.764705882353,43.5422893481717,-2948.46508789062
-126.747987616099,43.5422893481717,-2949.27490234375
-126.731269349845,43.5422893481717,-2949.23510742188
-126.714551083591,43.5422893481717,-2949.35498046875
-126.697832817337,43.5422893481717,-2950.4150390625
-126.681114551084,43.5422893481717,-2952.0048828125
-126.66439628483,43.5422893481717,-2953.89624023438
-126.647678018576,43.5422893481717,-2955.56616210938
-126.630959752322,43.5422893481717,-2958.21630859375
-126.614241486068,43.5422893481717,-2961.486328125
-126.597523219814,43.5422893481717,-2963.53637695312
-126.58080495356,43.5422893481717,-2964.66625976562
-126.564086687306,43.5422893481717,-2966.26635742188
-126.547368421053,43.5422893481717,-2969.70629882812
-126.530650154799,43.5422893481717,-2974.5322265625
-126.513931888545,43.5422893481717,-2977.43212890625
-126.497213622291,43.5422893481717,-2981.54223632812
-126.480495356037,43.5422893481717,-2987.02221679688
-126.463777089783,43.5422893481717,-2993.162109375
-126.447058823529,43.5422893481717,-2997.6220703125
-126.430340557276,43.5422893481717,-2999.15209960938
-126.413622291022,43.5422893481717,-3002.2822265625
-126.396904024768,43.5422893481717,-3004.0078125
-126.380185758514,43.5422893481717,-3001.81787109375
-126.36346749226,43.5422893481717,-3019.49780273438
-126.346749226006,43.5422893481717,-3037.837890625
-126.330030959752,43.5422893481717,-3034.93798828125
-126.313312693498,43.5422893481717,-3035.42797851562
-126.296594427245,43.5422893481717,-3030.7080078125
-126.279876160991,43.5422893481717,-3030.16796875
-126.263157894737,43.5422893481717,-3030.1923828125
-126.246439628483,43.5422893481717,-3030.62255859375
-126.229721362229,43.5422893481717,-3031.41259765625
-126.213003095975,43.5422893481717,-3031.79248046875
-126.196284829721,43.5422893481717,-3034.9423828125
-126.179566563468,43.5422893481717,-3031.0625
-126.162848297214,43.5422893481717,-3031.0625
-126.14613003096,43.5422893481717,-3053.9326171875
-126.129411764706,43.5422893481717,-3064.4951171875
-126.112693498452,43.5422893481717,-3063.5849609375
-126.095975232198,43.5422893481717,-3056.875
-126.079256965944,43.5422893481717,-3051.125
-126.06253869969,43.5422893481717,-3045.43505859375
-126.045820433437,43.5422893481717,-3038.625
-126.029102167183,43.5422893481717,-3043.31494140625
-126.012383900929,43.5422893481717,-3047.31494140625
-125.995665634675,43.5422893481717,-3046.1875
-125.978947368421,43.5422893481717,-3047.4375
-125.962229102167,43.5422893481717,-3049.4375
-125.945510835913,43.5422893481717,-3050.4375
-125.928792569659,43.5422893481717,-3050.5576171875
-125.912074303406,43.5422893481717,-3050.6875
-125.895356037152,43.5422893481717,-3050.49755859375
-125.878637770898,43.5422893481717,-3051.8076171875
-125.861919504644,43.5422893481717,-3052.1875
-125.84520123839,43.5422893481717,-3053.5673828125
-125.828482972136,43.5422893481717,-3057.37744140625
-125.811764705882,43.5422893481717,-3089.27734375
-125.795046439628,43.5422893481717,-3086.51733398438
-125.778328173375,43.5422893481717,-3068.47729492188
-125.761609907121,43.5422893481717,-3055.24731445312
-125.744891640867,43.5422893481717,-3059.7373046875
-125.728173374613,43.5422893481717,-3059.5791015625
-125.711455108359,43.5422893481717,-3059.0791015625
-125.694736842105,43.5422893481717,-3058.8291015625
-125.678018575851,43.5422893481717,-3058.79907226562
-125.661300309598,43.5422893481717,-3059.80908203125
-125.644582043344,43.5422893481717,-3058.9990234375
-125.62786377709,43.5422893481717,-3059.47900390625
-125.611145510836,43.5422893481717,-3060.05908203125
-125.594427244582,43.5422893481717,-3060.94653320312
-125.577708978328,43.5422893481717,-3061.63647460938
-125.560990712074,43.5422893481717,-3057.71630859375
-125.54427244582,43.5422893481717,-3057.88647460938
-125.527554179567,43.5422893481717,-3057.79638671875
-125.510835913313,43.5422893481717,-3056.05639648438
-125.494117647059,43.5422893481717,-3054.06640625
-125.477399380805,43.5422893481717,-3058.51635742188
-125.460681114551,43.5422893481717,-3060.9326171875
-125.443962848297,43.5422893481717,-3054.59252929688
-125.427244582043,43.5422893481717,-3049.46264648438
-125.410526315789,43.5422893481717,-3038.63256835938
-125.393808049536,43.5422893481717,-3020.12255859375
-125.377089783282,43.5422893481717,-2894.78271484375
-125.360371517028,43.5422893481717,-2617.81274414062
-125.343653250774,43.5422893481717,-2433.91259765625
-125.32693498452,43.5422893481717,-2319.3046875
-125.310216718266,43.5422893481717,-2132.73461914062
-125.293498452012,43.5422893481717,-2043.45471191406
-125.276780185759,43.5422893481717,-1817.89477539062
-125.260061919505,43.5422893481717,-1606.62475585938
-125.243343653251,43.5422893481717,-1620.71472167969
-125.226625386997,43.5422893481717,-1627.8046875
-125.209907120743,43.5422893481717,-1607.26477050781
-125.193188854489,43.5422893481717,-1536.19738769531
-125.176470588235,43.5422893481717,-1663.99743652344
-125.159752321981,43.5422893481717,-1609.30737304688
-125.143034055728,43.5422893481717,-1439.78735351562
-125.126315789474,43.5422893481717,-1302.32739257812
-125.10959752322,43.5422893481717,-1238.24743652344
-125.092879256966,43.5422893481717,-1196.42736816406
-125.076160990712,43.5422893481717,-1151.83740234375
-125.059442724458,43.5422893481717,-1112.95495605469
-125.042724458204,43.5422893481717,-1096.98486328125
-125.02600619195,43.5422893481717,-1105.12487792969
-125.009287925697,43.5422893481717,-1093.24487304688
-124.992569659443,43.5422893481717,-1125.5048828125
-124.975851393189,43.5422893481717,-994.02490234375
-124.959133126935,43.5422893481717,-886.304931640625
-124.942414860681,43.5422893481717,-815.614929199219
-124.925696594427,43.5422893481717,-766.536437988281
-124.908978328173,43.5422893481717,-733.506469726562
-124.89226006192,43.5422893481717,-701.796447753906
-124.875541795666,43.5422893481717,-677.326416015625
-124.858823529412,43.5422893481717,-665.296447753906
-124.842105263158,43.5422893481717,-656.556457519531
-124.825386996904,43.5422893481717,-652.996459960938
-124.80866873065,43.5422893481717,-650.436462402344
-124.791950464396,43.5422893481717,-624.888122558594
-124.775232198142,43.5422893481717,-589.468139648438
-124.758513931889,43.5422893481717,-573.84814453125
-124.741795665635,43.5422893481717,-547.168151855469
-124.725077399381,43.5422893481717,-524.638122558594
-124.708359133127,43.5422893481717,-492.018127441406
-124.691640866873,43.5422893481717,-454.538146972656
-124.674922600619,43.5422893481717,-414.368133544922
-124.658204334365,43.5422893481717,-370.2529296875
-124.641486068111,43.5422893481717,-324.852935791016
-124.624767801858,43.5422893481717,-282.472930908203
-124.608049535604,43.5422893481717,-251.702926635742
-124.59133126935,43.5422893481717,-223.682922363281
-124.574613003096,43.5422893481717,-216.622924804688
-124.557894736842,43.5422893481717,-193.212936401367
-124.541176470588,43.5422893481717,-167.982925415039
-124.524458204334,43.5422893481717,-156.317565917969
-124.507739938081,43.5422893481717,-144.777557373047
-124.491021671827,43.5422893481717,-136.847564697266
-124.474303405573,43.5422893481717,-130.257568359375
-124.457585139319,43.5422893481717,-125.807563781738
-124.440866873065,43.5422893481717,-121.797561645508
-124.424148606811,43.5422893481717,-117.327560424805
-124.407430340557,43.5422893481717,-113.857566833496
-124.390712074303,43.5422893481717,-111.289070129395
-124.37399380805,43.5422893481717,-108.179069519043
-124.357275541796,43.5422893481717,-104.449073791504
-124.340557275542,43.5422893481717,-100.079071044922
-124.323839009288,43.5422893481717,-94.919075012207
-124.307120743034,43.5422893481717,-87.3390731811523
-124.29040247678,43.5422893481717,-74.8790740966797
-124.273684210526,43.5422893481717,-47.7090721130371
-124.256965944272,43.5422893481717,-22.0700302124023
-124.240247678019,43.5422893481717,0.329970240592957
-124.223529411765,43.5422893481717,16.4899711608887
-124.206811145511,43.5422893481717,61.159969329834
-124.190092879257,43.5422893481717,91.6399688720703
-124.173374613003,43.5422893481717,116.949966430664
-124.156656346749,43.5422893481717,47.3699684143066
-124.139938080495,43.5422893481717,65.9199676513672
-124.123219814241,43.5422893481717,53.9045448303223
-124.106501547988,43.5422893481717,57.5145454406738
-124.089783281734,43.5422893481717,65.6645431518555
-124.07306501548,43.5422893481717,66.4945449829102
-124.056346749226,43.5422893481717,125.674545288086
-124.039628482972,43.5422893481717,196.494537353516
-124.022910216718,43.5422893481717,196.764541625977
-124.006191950464,43.5422893481717,297.524536132812
-123.989473684211,43.5422893481717,418.758117675781
-123.972755417957,43.5422893481717,358.338104248047
-123.956037151703,43.5422893481717,292.728088378906
-123.939318885449,43.5422893481717,416.30810546875
-123.922600619195,43.5422893481717,483.248107910156
-123.905882352941,43.5422893481717,493.608093261719
-123.889164086687,43.5422893481717,467.05810546875
-123.872445820433,43.5422893481717,408.898101806641
-123.85572755418,43.5422893481717,362.606231689453
-123.839009287926,43.5422893481717,285.256225585938
-123.822291021672,43.5422893481717,162.056228637695
-123.805572755418,43.5422893481717,217.086227416992
-123.788854489164,43.5422893481717,270.506225585938
-123.77213622291,43.5422893481717,294.006225585938
-123.755417956656,43.5422893481717,425.406219482422
-123.738699690402,43.5422893481717,448.316223144531
-123.721981424149,43.5422893481717,442.577819824219
-123.705263157895,43.5422893481717,451.02783203125
-123.688544891641,43.5422893481717,411.327819824219
-123.671826625387,43.5422893481717,418.0078125
-123.655108359133,43.5422893481717,569.27783203125
-123.638390092879,43.5422893481717,509.117828369141
-123.621671826625,43.5422893481717,323.387817382812
-123.604953560372,43.5422893481717,241.397827148438
-123.588235294118,43.5422893481717,205.072250366211
-123.571517027864,43.5422893481717,107.602256774902
-123.55479876161,43.5422893481717,94.0722579956055
-123.538080495356,43.5422893481717,95.8822555541992
-123.521362229102,43.5422893481717,155.432250976562
-123.504643962848,43.5422893481717,106.652252197266
-123.487925696594,43.5422893481717,221.73225402832
-123.471207430341,43.5422893481717,291.062255859375
-123.454489164087,43.5422893481717,443.643981933594
-123.437770897833,43.5422893481717,466.353973388672
-123.421052631579,43.5422893481717,535.2939453125
-123.404334365325,43.5422893481717,606.463989257812
-123.387616099071,43.5422893481717,509.523956298828
-123.370897832817,43.5422893481717,370.31396484375
-123.354179566563,43.5422893481717,401.613983154297
-123.33746130031,43.5422893481717,301.163970947266
-123.320743034056,43.5422893481717,277.343994140625
-123.304024767802,43.5422893481717,206.583984375
-123.287306501548,43.5422893481717,149.733993530273
-123.270588235294,43.5422893481717,289.694000244141
-123.25386996904,43.5422893481717,337.513977050781
-123.237151702786,43.5422893481717,408.803985595703
-123.220433436533,43.5422893481717,495.414001464844
-123.203715170279,43.5422893481717,442.113983154297
-123.186996904025,43.5422893481717,324.368041992188
-123.170278637771,43.5422893481717,256.148040771484
-123.153560371517,43.5422893481717,367.858032226562
-123.136842105263,43.5422893481717,514.128051757812
-123.120123839009,43.5422893481717,644.118041992188
-123.103405572755,43.5422893481717,606.778015136719
-123.086687306502,43.5422893481717,636.718017578125
-123.069969040248,43.5422893481717,700.098022460938
-123.053250773994,43.5422893481717,628.646118164062
-123.03653250774,43.5422893481717,568.496154785156
-123.019814241486,43.5422893481717,657.51611328125
-123.003095975232,43.5422893481717,904.376159667969
-122.986377708978,43.5422893481717,1047.5361328125
-122.969659442724,43.5422893481717,864.986145019531
-122.952941176471,43.5422893481717,734.926147460938
-122.936222910217,43.5422893481717,802.0361328125
-122.919504643963,43.5422893481717,918.621704101562
-122.902786377709,43.5422893481717,938.951721191406
-122.886068111455,43.5422893481717,1025.51171875
-122.869349845201,43.5422893481717,780.321716308594
-122.852631578947,43.5422893481717,681.951721191406
-122.835913312693,43.5422893481717,637.2216796875
-122.81919504644,43.5422893481717,766.911682128906
-122.802476780186,43.5422893481717,801.121704101562
-122.785758513932,43.5422893481717,956.900756835938
-122.769040247678,43.5422893481717,968.180725097656
-122.752321981424,43.5422893481717,738.910766601562
-122.73560371517,43.5422893481717,839.720764160156
-122.718885448916,43.5422893481717,761.430725097656
-122.702167182663,43.5422893481717,1037.79077148438
-122.685448916409,43.5422893481717,1293.04077148438
-122.668730650155,43.5422893481717,1110.08081054688
-122.652012383901,43.5422893481717,1132.25744628906
-122.635294117647,43.5422893481717,1167.03747558594
-122.618575851393,43.5422893481717,938.91748046875
-122.601857585139,43.5422893481717,975.057434082031
-122.585139318885,43.5422893481717,836.41748046875
-122.568421052632,43.5422893481717,955.047424316406
-122.551702786378,43.5422893481717,1014.21746826172
-122.534984520124,43.5422893481717,941.487426757812
-122.51826625387,43.5422893481717,1138.78283691406
-122.501547987616,43.5422893481717,1190.06286621094
-122.484829721362,43.5422893481717,1035.95288085938
-122.468111455108,43.5422893481717,818.452880859375
-122.451393188854,43.5422893481717,618.4228515625
-122.434674922601,43.5422893481717,738.992858886719
-122.417956656347,43.5422893481717,1001.25286865234
-122.401238390093,43.5422893481717,1214.85290527344
-122.384520123839,43.5422893481717,1461.25476074219
-122.367801857585,43.5422893481717,1585.97473144531
-122.351083591331,43.5422893481717,1501.134765625
-122.334365325077,43.5422893481717,1340.01477050781
-122.317647058824,43.5422893481717,1357.78479003906
-122.30092879257,43.5422893481717,1275.77478027344
-122.284210526316,43.5422893481717,1428.83483886719
-122.267492260062,43.5422893481717,1281.52478027344
-122.250773993808,43.5422893481717,1136.02966308594
-122.234055727554,43.5422893481717,1182.74975585938
-122.2173374613,43.5422893481717,1368.41967773438
-122.200619195046,43.5422893481717,1548.4697265625
-122.183900928793,43.5422893481717,1659.65966796875
-122.167182662539,43.5422893481717,1849.78967285156
-122.150464396285,43.5422893481717,2015.70971679688
-122.133746130031,43.5422893481717,2203.40966796875
-122.117027863777,43.5422893481717,2045.42492675781
-122.100309597523,43.5422893481717,1922.31481933594
-122.083591331269,43.5422893481717,1815.23486328125
-122.066873065015,43.5422893481717,1763.10485839844
-122.050154798762,43.5422893481717,1851.69482421875
-122.033436532508,43.5422893481717,1790.794921875
-122.016718266254,43.5422893481717,1827.70483398438
-122,43.5422893481717,1718.35485839844
-127.4,43.5255961844197,-3107.80810546875
-127.383281733746,43.5255961844197,-3072.87817382812
-127.366563467492,43.5255961844197,-2960.14819335938
-127.349845201238,43.5255961844197,-2815.04809570312
-127.333126934985,43.5255961844197,-2668.16870117188
-127.316408668731,43.5255961844197,-2727.55859375
-127.299690402477,43.5255961844197,-2670.6787109375
-127.282972136223,43.5255961844197,-2592.7685546875
-127.266253869969,43.5255961844197,-2652.98852539062
-127.249535603715,43.5255961844197,-2904.24853515625
-127.232817337461,43.5255961844197,-3089.56860351562
-127.216099071207,43.5255961844197,-3189.27856445312
-127.199380804954,43.5255961844197,-3202.68286132812
-127.1826625387,43.5255961844197,-3094.60278320312
-127.165944272446,43.5255961844197,-2965.69287109375
-127.149226006192,43.5255961844197,-2940.56298828125
-127.132507739938,43.5255961844197,-2930.32275390625
-127.115789473684,43.5255961844197,-2922.45288085938
