V1,V2,V3
-123.770443349754,45.3117647058824,249.369812011719
-123.753694581281,45.3117647058824,260.469818115234
-123.736945812808,45.3117647058824,220.779800415039
-123.720197044335,45.3117647058824,271.066833496094
-123.703448275862,45.3117647058824,250.296829223633
-123.686699507389,45.3117647058824,240.516830444336
-123.669950738916,45.3117647058824,275.446838378906
-123.653201970443,45.3117647058824,304.946838378906
-123.63645320197,45.3117647058824,398.806823730469
-123.619704433498,45.3117647058824,494.046813964844
-123.602955665025,45.3117647058824,571.146850585938
-123.586206896552,45.3117647058824,460.757629394531
-123.569458128079,45.3117647058824,520.047607421875
-123.552709359606,45.3117647058824,463.0576171875
-123.535960591133,45.3117647058824,635.3076171875
-123.51921182266,45.3117647058824,708.997619628906
-123.502463054187,45.3117647058824,691.267639160156
-123.485714285714,45.3117647058824,563.177612304688
-123.468965517241,45.3117647058824,531.067626953125
-123.452216748768,45.3117647058824,652.382568359375
-123.435467980296,45.3117647058824,642.592529296875
-123.418719211823,45.3117647058824,604.732543945312
-123.40197044335,45.3117647058824,584.072570800781
-123.385221674877,45.3117647058824,545.482543945312
-123.368472906404,45.3117647058824,398.62255859375
-123.351724137931,45.3117647058824,267.842559814453
-123.334975369458,45.3117647058824,210.552551269531
-123.318226600985,45.3117647058824,200.909027099609
-123.301477832512,45.3117647058824,171.609024047852
-123.284729064039,45.3117647058824,152.269027709961
-123.267980295567,45.3117647058824,131.479019165039
-123.251231527094,45.3117647058824,120.159027099609
-123.234482758621,45.3117647058824,102.519027709961
-123.217733990148,45.3117647058824,82.7890243530273
-123.200985221675,45.3117647058824,50.7590255737305
-123.184236453202,45.3117647058824,51.6471099853516
-123.167487684729,45.3117647058824,61.8871078491211
-123.150738916256,45.3117647058824,59.537109375
-123.133990147783,45.3117647058824,84.9971084594727
-123.11724137931,45.3117647058824,101.827110290527
-123.100492610837,45.3117647058824,107.457107543945
-123.083743842365,45.3117647058824,81.2771072387695
-123.066995073892,45.3117647058824,137.387115478516
-123.050246305419,45.3117647058824,135.103546142578
-123.033497536946,45.3117647058824,101.763549804688
-123.016748768473,45.3117647058824,70.503547668457
-123,45.3117647058824,50.1635475158691
-126.4,45.2950715421304,-2767.07983398438
-126.383251231527,45.2950715421304,-2768.35986328125
-126.366502463054,45.2950715421304,-2772.85986328125
-126.349753694581,45.2950715421304,-2767.03979492188
-126.333004926108,45.2950715421304,-2761.09985351562
-126.316256157635,45.2950715421304,-2755.0498046875
-126.299507389163,45.2950715421304,-2744.8798828125
-126.28275862069,45.2950715421304,-2736.38989257812
-126.266009852217,45.2950715421304,-2725.86108398438
-126.249261083744,45.2950715421304,-2721.72119140625
-126.232512315271,45.2950715421304,-2715.12109375
-126.215763546798,45.2950715421304,-2711.15112304688
-126.199014778325,45.2950715421304,-2700.97119140625
-126.182266009852,45.2950715421304,-2690.4111328125
-126.165517241379,45.2950715421304,-2680.84106445312
-126.148768472906,45.2950715421304,-2674.61108398438
-126.132019704434,45.2950715421304,-2663.91235351562
-126.115270935961,45.2950715421304,-2648.20239257812
-126.098522167488,45.2950715421304,-2628.84252929688
-126.081773399015,45.2950715421304,-2631.03247070312
-126.065024630542,45.2950715421304,-2637.28247070312
-126.048275862069,45.2950715421304,-2629.15234375
-126.031527093596,45.2950715421304,-2627.32250976562
-126.014778325123,45.2950715421304,-2636.03247070312
-125.99802955665,45.2950715421304,-2656.49560546875
-125.981280788177,45.2950715421304,-2654.765625
-125.964532019704,45.2950715421304,-2650.08569335938
-125.947783251232,45.2950715421304,-2655.3955078125
-125.931034482759,45.2950715421304,-2632.58569335938
-125.914285714286,45.2950715421304,-2622.46557617188
-125.897536945813,45.2950715421304,-2629.10571289062
-125.88078817734,45.2950715421304,-2632.27563476562
-125.864039408867,45.2950715421304,-2622.95654296875
-125.847290640394,45.2950715421304,-2628.41650390625
-125.830541871921,45.2950715421304,-2638.36669921875
-125.813793103448,45.2950715421304,-2652.57666015625
-125.797044334975,45.2950715421304,-2668.48657226562
-125.780295566502,45.2950715421304,-2671.87670898438
-125.76354679803,45.2950715421304,-2668.49658203125
-125.746798029557,45.2950715421304,-2662.27661132812
-125.730049261084,45.2950715421304,-2668.17724609375
-125.713300492611,45.2950715421304,-2670.42724609375
-125.696551724138,45.2950715421304,-2664.37744140625
-125.679802955665,45.2950715421304,-2657.357421875
-125.663054187192,45.2950715421304,-2651.357421875
-125.646305418719,45.2950715421304,-2641.05737304688
-125.629556650246,45.2950715421304,-2631.95727539062
-125.612807881773,45.2950715421304,-2627.12744140625
-125.5960591133,45.2950715421304,-2616.61865234375
-125.579310344828,45.2950715421304,-2614.888671875
-125.562561576355,45.2950715421304,-2611.98876953125
-125.545812807882,45.2950715421304,-2597.9287109375
-125.529064039409,45.2950715421304,-2576.20874023438
-125.512315270936,45.2950715421304,-2570.048828125
-125.495566502463,45.2950715421304,-2565.51879882812
-125.47881773399,45.2950715421304,-2556.2587890625
-125.462068965517,45.2950715421304,-2554.208984375
-125.445320197044,45.2950715421304,-2570.94897460938
-125.428571428571,45.2950715421304,-2573.71899414062
-125.411822660099,45.2950715421304,-2304.72900390625
-125.395073891626,45.2950715421304,-2004.22900390625
-125.378325123153,45.2950715421304,-1915.97900390625
-125.36157635468,45.2950715421304,-1823.01904296875
-125.344827586207,45.2950715421304,-1717.17907714844
-125.328078817734,45.2950715421304,-1614.17846679688
-125.311330049261,45.2950715421304,-1699.37854003906
-125.294581280788,45.2950715421304,-1965.88854980469
-125.277832512315,45.2950715421304,-2014.28845214844
-125.261083743842,45.2950715421304,-2003.48852539062
-125.244334975369,45.2950715421304,-1789.87854003906
-125.227586206897,45.2950715421304,-1754.7685546875
-125.210837438424,45.2950715421304,-1703.45849609375
-125.194088669951,45.2950715421304,-1518.48034667969
-125.177339901478,45.2950715421304,-1418.96032714844
-125.160591133005,45.2950715421304,-1465.34033203125
-125.143842364532,45.2950715421304,-1612.09033203125
-125.127093596059,45.2950715421304,-1621.81030273438
-125.110344827586,45.2950715421304,-1626.22033691406
-125.093596059113,45.2950715421304,-1625.12036132812
-125.07684729064,45.2950715421304,-1625.8203125
-125.060098522167,45.2950715421304,-1625.5390625
-125.043349753695,45.2950715421304,-1622.00915527344
-125.026600985222,45.2950715421304,-1566.66906738281
-125.009852216749,45.2950715421304,-1400.34912109375
-124.993103448276,45.2950715421304,-1246.22912597656
-124.976354679803,45.2950715421304,-1183.76916503906
-124.95960591133,45.2950715421304,-1149.30908203125
-124.942857142857,45.2950715421304,-1077.21911621094
-124.926108374384,45.2950715421304,-1032.1171875
-124.909359605911,45.2950715421304,-954.027160644531
-124.892610837438,45.2950715421304,-883.647216796875
-124.875862068966,45.2950715421304,-850.777160644531
-124.859113300493,45.2950715421304,-829.807189941406
-124.84236453202,45.2950715421304,-800.727172851562
-124.825615763547,45.2950715421304,-741.157165527344
-124.808866995074,45.2950715421304,-699.087158203125
-124.792118226601,45.2950715421304,-654.323181152344
-124.775369458128,45.2950715421304,-597.333190917969
-124.758620689655,45.2950715421304,-550.093200683594
-124.741871921182,45.2950715421304,-544.133178710938
-124.725123152709,45.2950715421304,-512.283203125
-124.708374384236,45.2950715421304,-502.143188476562
-124.691625615764,45.2950715421304,-490.893188476562
-124.674876847291,45.2950715421304,-502.953186035156
-124.658128078818,45.2950715421304,-496.797698974609
-124.641379310345,45.2950715421304,-489.377685546875
-124.624630541872,45.2950715421304,-478.847686767578
-124.607881773399,45.2950715421304,-470.197692871094
-124.591133004926,45.2950715421304,-459.747680664062
-124.574384236453,45.2950715421304,-442.007690429688
-124.55763546798,45.2950715421304,-434.117706298828
-124.540886699507,45.2950715421304,-424.667694091797
-124.524137931034,45.2950715421304,-417.767517089844
-124.507389162562,45.2950715421304,-411.697509765625
-124.490640394089,45.2950715421304,-409.687530517578
-124.473891625616,45.2950715421304,-406.167510986328
-124.457142857143,45.2950715421304,-397.837524414062
-124.44039408867,45.2950715421304,-393.527526855469
-124.423645320197,45.2950715421304,-385.627532958984
-124.406896551724,45.2950715421304,-376.867523193359
-124.390147783251,45.2950715421304,-354.203887939453
-124.373399014778,45.2950715421304,-318.573883056641
-124.356650246305,45.2950715421304,-264.273895263672
-124.339901477833,45.2950715421304,-227.023880004883
-124.32315270936,45.2950715421304,-207.933883666992
-124.306403940887,45.2950715421304,-194.443878173828
-124.289655172414,45.2950715421304,-187.863891601562
-124.272906403941,45.2950715421304,-181.533889770508
-124.256157635468,45.2950715421304,-174.924606323242
-124.239408866995,45.2950715421304,-170.014602661133
-124.222660098522,45.2950715421304,-160.614608764648
-124.205911330049,45.2950715421304,-152.854598999023
-124.189162561576,45.2950715421304,-136.484603881836
-124.172413793103,45.2950715421304,-128.594604492188
-124.155665024631,45.2950715421304,-118.204605102539
-124.138916256158,45.2950715421304,-109.80460357666
-124.122167487685,45.2950715421304,-100.445861816406
-124.105418719212,45.2950715421304,-93.2258605957031
-124.088669950739,45.2950715421304,-83.9558639526367
-124.071921182266,45.2950715421304,-72.4358596801758
-124.055172413793,45.2950715421304,-63.3558616638184
-124.03842364532,45.2950715421304,-54.1058616638184
-124.021674876847,45.2950715421304,-46.7258605957031
-124.004926108374,45.2950715421304,-36.0358619689941
-123.988177339901,45.2950715421304,-29.0281467437744
-123.971428571429,45.2950715421304,-13.1681461334229
-123.954679802956,45.2950715421304,14.9518537521362
-123.937931034483,45.2950715421304,4.81185340881348
-123.92118226601,45.2950715421304,26.8018531799316
-123.904433497537,45.2950715421304,128.491851806641
-123.887684729064,45.2950715421304,233.791854858398
-123.870935960591,45.2950715421304,329.701843261719
-123.854187192118,45.2950715421304,209.409805297852
-123.837438423645,45.2950715421304,131.269805908203
-123.820689655172,45.2950715421304,108.409805297852
-123.8039408867,45.2950715421304,171.509811401367
-123.787192118227,45.2950715421304,136.109802246094
-123.770443349754,45.2950715421304,144.569808959961
-123.753694581281,45.2950715421304,187.579803466797
-123.736945812808,45.2950715421304,142.399810791016
-123.720197044335,45.2950715421304,174.036834716797
-123.703448275862,45.2950715421304,168.406829833984
-123.686699507389,45.2950715421304,185.546829223633
-123.669950738916,45.2950715421304,235.136825561523
-123.653201970443,45.2950715421304,362.826843261719
-123.63645320197,45.2950715421304,481.596832275391
-123.619704433498,45.2950715421304,520.086853027344
-123.602955665025,45.2950715421304,510.23681640625
-123.586206896552,45.2950715421304,448.877624511719
-123.569458128079,45.2950715421304,449.707611083984
-123.552709359606,45.2950715421304,481.987640380859
-123.535960591133,45.2950715421304,436.517639160156
-123.51921182266,45.2950715421304,530.297607421875
-123.502463054187,45.2950715421304,499.547637939453
-123.485714285714,45.2950715421304,510.177612304688
-123.468965517241,45.2950715421304,670.977600097656
-123.452216748768,45.2950715421304,694.002563476562
-123.435467980296,45.2950715421304,745.982543945312
-123.418719211823,45.2950715421304,632.782531738281
-123.40197044335,45.2950715421304,613.062561035156
-123.385221674877,45.2950715421304,573.6025390625
-123.368472906404,45.2950715421304,451.422546386719
-123.351724137931,45.2950715421304,387.682556152344
-123.334975369458,45.2950715421304,257.132537841797
-123.318226600985,45.2950715421304,180.669021606445
-123.301477832512,45.2950715421304,125.529022216797
-123.284729064039,45.2950715421304,112.319023132324
-123.267980295567,45.2950715421304,87.4790267944336
-123.251231527094,45.2950715421304,72.5990219116211
-123.234482758621,45.2950715421304,62.1690254211426
-123.217733990148,45.2950715421304,79.9190216064453
-123.200985221675,45.2950715421304,64.3490219116211
-123.184236453202,45.2950715421304,40.7171096801758
-123.167487684729,45.2950715421304,52.9571075439453
-123.150738916256,45.2950715421304,51.1271095275879
-123.133990147783,45.2950715421304,59.1571083068848
-123.11724137931,45.2950715421304,90.287109375
-123.100492610837,45.2950715421304,99.2371063232422
-123.083743842365,45.2950715421304,96.1971130371094
-123.066995073892,45.2950715421304,197.637115478516
-123.050246305419,45.2950715421304,263.593536376953
-123.033497536946,45.2950715421304,190.043548583984
-123.016748768473,45.2950715421304,129.013549804688
-123,45.2950715421304,79.0835494995117
-126.4,45.2783783783784,-2777.56982421875
-126.383251231527,45.2783783783784,-2772.42993164062
-126.366502463054,45.2783783783784,-2769.77978515625
-126.349753694581,45.2783783783784,-2763.42993164062
-126.333004926108,45.2783783783784,-2759.2197265625
-126.316256157635,45.2783783783784,-2755.27978515625
-126.299507389163,45.2783783783784,-2745.27978515625
-126.28275862069,45.2783783783784,-2732.63989257812
-126.266009852217,45.2783783783784,-2725.71118164062
-126.249261083744,45.2783783783784,-2720.37109375
-126.232512315271,45.2783783783784,-2716.3212890625
-126.215763546798,45.2783783783784,-2708.73120117188
-126.199014778325,45.2783783783784,-2698.43115234375
-126.182266009852,45.2783783783784,-2690.44116210938
-126.165517241379,45.2783783783784,-2686.68115234375
-126.148768472906,45.2783783783784,-2679.46118164062
-126.132019704434,45.2783783783784,-2669.00244140625
-126.115270935961,45.2783783783784,-2657.41235351562
-126.098522167488,45.2783783783784,-2656.83251953125
-126.081773399015,45.2783783783784,-2649.55249023438
-126.065024630542,45.2783783783784,-2648.70239257812
-126.048275862069,45.2783783783784,-2644.34252929688
-126.031527093596,45.2783783783784,-2640.30249023438
-126.014778325123,45.2783783783784,-2644.65234375
-125.99802955665,45.2783783783784,-2663.57568359375
-125.981280788177,45.2783783783784,-2664.61572265625
-125.964532019704,45.2783783783784,-2657.9755859375
-125.947783251232,45.2783783783784,-2641.63549804688
-125.931034482759,45.2783783783784,-2630.595703125
-125.914285714286,45.2783783783784,-2633.92553710938
-125.897536945813,45.2783783783784,-2633.95556640625
-125.88078817734,45.2783783783784,-2634.17553710938
-125.864039408867,45.2783783783784,-2635.556640625
-125.847290640394,45.2783783783784,-2643.25659179688
-125.830541871921,45.2783783783784,-2652.33666992188
-125.813793103448,45.2783783783784,-2669.52661132812
-125.797044334975,45.2783783783784,-2680.58666992188
-125.780295566502,45.2783783783784,-2675.3466796875
-125.76354679803,45.2783783783784,-2669.57666015625
-125.746798029557,45.2783783783784,-2672.78662109375
-125.730049261084,45.2783783783784,-2680.68725585938
-125.713300492611,45.2783783783784,-2677.55737304688
-125.696551724138,45.2783783783784,-2675.08740234375
-125.679802955665,45.2783783783784,-2668.13720703125
-125.663054187192,45.2783783783784,-2654.9873046875
-125.646305418719,45.2783783783784,-2647.17724609375
-125.629556650246,45.2783783783784,-2640.70727539062
-125.612807881773,45.2783783783784,-2635.28735351562
-125.5960591133,45.2783783783784,-2634.61865234375
-125.579310344828,45.2783783783784,-2632.98876953125
-125.562561576355,45.2783783783784,-2620.94873046875
-125.545812807882,45.2783783783784,-2595.57861328125
-125.529064039409,45.2783783783784,-2578.45874023438
-125.512315270936,45.2783783783784,-2575.56884765625
-125.495566502463,45.2783783783784,-2567.61865234375
-125.47881773399,45.2783783783784,-2568.2587890625
-125.462068965517,45.2783783783784,-2570.208984375
-125.445320197044,45.2783783783784,-2590.1591796875
-125.428571428571,45.2783783783784,-2543.72900390625
-125.411822660099,45.2783783783784,-2223.21899414062
-125.395073891626,45.2783783783784,-1893.50903320312
-125.378325123153,45.2783783783784,-1856.59912109375
-125.36157635468,45.2783783783784,-1833.9990234375
-125.344827586207,45.2783783783784,-1750.84912109375
-125.328078817734,45.2783783783784,-1673.07849121094
-125.311330049261,45.2783783783784,-1858.05847167969
-125.294581280788,45.2783783783784,-2007.87854003906
-125.277832512315,45.2783783783784,-2018.83850097656
-125.261083743842,45.2783783783784,-1991.67846679688
-125.244334975369,45.2783783783784,-1680.83850097656
-125.227586206897,45.2783783783784,-1678.9384765625
-125.210837438424,45.2783783783784,-1674.83850097656
-125.194088669951,45.2783783783784,-1564.01037597656
-125.177339901478,45.2783783783784,-1450.01037597656
-125.160591133005,45.2783783783784,-1501.58032226562
-125.143842364532,45.2783783783784,-1614.05029296875
-125.127093596059,45.2783783783784,-1625.71032714844
-125.110344827586,45.2783783783784,-1626.56030273438
-125.093596059113,45.2783783783784,-1624.42028808594
-125.07684729064,45.2783783783784,-1623.21032714844
-125.060098522167,45.2783783783784,-1620.33911132812
-125.043349753695,45.2783783783784,-1596.15905761719
-125.026600985222,45.2783783783784,-1491.41906738281
-125.009852216749,45.2783783783784,-1337.91906738281
-124.993103448276,45.2783783783784,-1208.55908203125
-124.976354679803,45.2783783783784,-1164.27905273438
-124.95960591133,45.2783783783784,-1119.73913574219
-124.942857142857,45.2783783783784,-1057.06909179688
-124.926108374384,45.2783783783784,-1018.96716308594
-124.909359605911,45.2783783783784,-969.787170410156
-124.892610837438,45.2783783783784,-901.09716796875
-124.875862068966,45.2783783783784,-862.997192382812
-124.859113300493,45.2783783783784,-840.687194824219
-124.84236453202,45.2783783783784,-796.767211914062
-124.825615763547,45.2783783783784,-725.447204589844
-124.808866995074,45.2783783783784,-695.59716796875
-124.792118226601,45.2783783783784,-667.903198242188
-124.775369458128,45.2783783783784,-573.443176269531
-124.758620689655,45.2783783783784,-559.023193359375
-124.741871921182,45.2783783783784,-529.76318359375
-124.725123152709,45.2783783783784,-514.7431640625
-124.708374384236,45.2783783783784,-501.153167724609
-124.691625615764,45.2783783783784,-478.813171386719
-124.674876847291,45.2783783783784,-476.203186035156
-124.658128078818,45.2783783783784,-500.447692871094
-124.641379310345,45.2783783783784,-497.927703857422
-124.624630541872,45.2783783783784,-487.747680664062
-124.607881773399,45.2783783783784,-478.697692871094
-124.591133004926,45.2783783783784,-462.327697753906
-124.574384236453,45.2783783783784,-452.757690429688
-124.55763546798,45.2783783783784,-452.507690429688
-124.540886699507,45.2783783783784,-434.977691650391
-124.524137931034,45.2783783783784,-427.977508544922
-124.507389162562,45.2783783783784,-417.977508544922
-124.490640394089,45.2783783783784,-413.357513427734
-124.473891625616,45.2783783783784,-407.45751953125
-124.457142857143,45.2783783783784,-399.617523193359
-124.44039408867,45.2783783783784,-397.547515869141
-124.423645320197,45.2783783783784,-389.927520751953
-124.406896551724,45.2783783783784,-381.777526855469
-124.390147783251,45.2783783783784,-369.033874511719
-124.373399014778,45.2783783783784,-337.563873291016
-124.356650246305,45.2783783783784,-282.473876953125
-124.339901477833,45.2783783783784,-237.793884277344
-124.32315270936,45.2783783783784,-211.723876953125
-124.306403940887,45.2783783783784,-197.423889160156
-124.289655172414,45.2783783783784,-189.573883056641
-124.272906403941,45.2783783783784,-182.033889770508
-124.256157635468,45.2783783783784,-176.734603881836
-124.239408866995,45.2783783783784,-169.934600830078
-124.222660098522,45.2783783783784,-164.184600830078
-124.205911330049,45.2783783783784,-150.534606933594
-124.189162561576,45.2783783783784,-138.54460144043
-124.172413793103,45.2783783783784,-129.204605102539
-124.155665024631,45.2783783783784,-118.79460144043
-124.138916256158,45.2783783783784,-109.754600524902
-124.122167487685,45.2783783783784,-100.01586151123
-124.105418719212,45.2783783783784,-92.7358627319336
-124.088669950739,45.2783783783784,-82.3858642578125
-124.071921182266,45.2783783783784,-72.8658599853516
-124.055172413793,45.2783783783784,-63.6058616638184
-124.03842364532,45.2783783783784,-54.0958633422852
-124.021674876847,45.2783783783784,-48.2058601379395
-124.004926108374,45.2783783783784,-35.7158622741699
-123.988177339901,45.2783783783784,-27.6881465911865
-123.971428571429,45.2783783783784,-11.6381464004517
-123.954679802956,45.2783783783784,1.24185347557068
-123.937931034483,45.2783783783784,52.9318542480469
-123.92118226601,45.2783783783784,201.291854858398
-123.904433497537,45.2783783783784,336.40185546875
-123.887684729064,45.2783783783784,343.391845703125
-123.870935960591,45.2783783783784,362.961853027344
-123.854187192118,45.2783783783784,202.239807128906
-123.837438423645,45.2783783783784,89.3598022460938
-123.820689655172,45.2783783783784,53.9998054504395
-123.8039408867,45.2783783783784,79.919807434082
-123.787192118227,45.2783783783784,110.589805603027
-123.770443349754,45.2783783783784,95.4998016357422
-123.753694581281,45.2783783783784,138.199798583984
-123.736945812808,45.2783783783784,120.619804382324
-123.720197044335,45.2783783783784,128.436828613281
-123.703448275862,45.2783783783784,136.366821289062
-123.686699507389,45.2783783783784,233.146835327148
-123.669950738916,45.2783783783784,364.23681640625
-123.653201970443,45.2783783783784,402.086822509766
-123.63645320197,45.2783783783784,381.326843261719
-123.619704433498,45.2783783783784,410.316833496094
-123.602955665025,45.2783783783784,374.5068359375
-123.586206896552,45.2783783783784,437.517639160156
-123.569458128079,45.2783783783784,335.617614746094
-123.552709359606,45.2783783783784,349.697631835938
-123.535960591133,45.2783783783784,448.007629394531
-123.51921182266,45.2783783783784,463.947631835938
-123.502463054187,45.2783783783784,489.667633056641
-123.485714285714,45.2783783783784,640.317626953125
-123.468965517241,45.2783783783784,798.187622070312
-123.452216748768,45.2783783783784,824.192565917969
-123.435467980296,45.2783783783784,755.672546386719
-123.418719211823,45.2783783783784,672.092529296875
-123.40197044335,45.2783783783784,692.072570800781
-123.385221674877,45.2783783783784,660.442565917969
-123.368472906404,45.2783783783784,590.802551269531
-123.351724137931,45.2783783783784,455.402557373047
-123.334975369458,45.2783783783784,421.462554931641
-123.318226600985,45.2783783783784,388.339019775391
-123.301477832512,45.2783783783784,310.679016113281
-123.284729064039,45.2783783783784,229.859024047852
-123.267980295567,45.2783783783784,169.529022216797
-123.251231527094,45.2783783783784,147.399017333984
-123.234482758621,45.2783783783784,62.0790252685547
-123.217733990148,45.2783783783784,52.3590240478516
-123.200985221675,45.2783783783784,52.1590232849121
-123.184236453202,45.2783783783784,42.3971099853516
-123.167487684729,45.2783783783784,45.5171089172363
-123.150738916256,45.2783783783784,52.4471092224121
-123.133990147783,45.2783783783784,48.5171089172363
-123.11724137931,45.2783783783784,77.4271087646484
-123.100492610837,45.2783783783784,82.8771057128906
-123.083743842365,45.2783783783784,85.4271087646484
-123.066995073892,45.2783783783784,222.867111206055
-123.050246305419,45.2783783783784,206.493545532227
-123.033497536946,45.2783783783784,135.433547973633
-123.016748768473,45.2783783783784,86.2635498046875
-123,45.2783783783784,58.2135467529297
-126.4,45.2616852146264,-2767.6298828125
-126.383251231527,45.2616852146264,-2769.60986328125
-126.366502463054,45.2616852146264,-2765.92993164062
-126.349753694581,45.2616852146264,-2764.86987304688
-126.333004926108,45.2616852146264,-2763.5498046875
-126.316256157635,45.2616852146264,-2755.11987304688
-126.299507389163,45.2616852146264,-2746.1298828125
-126.28275862069,45.2616852146264,-2734.09985351562
-126.266009852217,45.2616852146264,-2724.39111328125
-126.249261083744,45.2616852146264,-2719.50122070312
-126.232512315271,45.2616852146264,-2716.59106445312
-126.215763546798,45.2616852146264,-2708.5810546875
-126.199014778325,45.2616852146264,-2701.34106445312
-126.182266009852,45.2616852146264,-2697.48120117188
-126.165517241379,45.2616852146264,-2694.13110351562
-126.148768472906,45.2616852146264,-2682.15112304688
-126.132019704434,45.2616852146264,-2671.01245117188
-126.115270935961,45.2616852146264,-2665.45239257812
-126.098522167488,45.2616852146264,-2668.54248046875
-126.081773399015,45.2616852146264,-2662.09252929688
-126.065024630542,45.2616852146264,-2657.982421875
-126.048275862069,45.2616852146264,-2651.29248046875
-126.031527093596,45.2616852146264,-2648.09252929688
-126.014778325123,45.2616852146264,-2647.5224609375
-125.99802955665,45.2616852146264,-2663.91552734375
-125.981280788177,45.2616852146264,-2667.66552734375
-125.964532019704,45.2616852146264,-2655.62548828125
-125.947783251232,45.2616852146264,-2644.8056640625
-125.931034482759,45.2616852146264,-2639.77563476562
-125.914285714286,45.2616852146264,-2639.685546875
-125.897536945813,45.2616852146264,-2644.015625
-125.88078817734,45.2616852146264,-2643.83569335938
-125.864039408867,45.2616852146264,-2651.69653320312
-125.847290640394,45.2616852146264,-2659.08666992188
-125.830541871921,45.2616852146264,-2668.1865234375
-125.813793103448,45.2616852146264,-2684.0966796875
-125.797044334975,45.2616852146264,-2683.28662109375
-125.780295566502,45.2616852146264,-2678.806640625
-125.76354679803,45.2616852146264,-2681.16650390625
-125.746798029557,45.2616852146264,-2687.98657226562
-125.730049261084,45.2616852146264,-2683.86743164062
-125.713300492611,45.2616852146264,-2678.87744140625
-125.696551724138,45.2616852146264,-2681.22729492188
-125.679802955665,45.2616852146264,-2674.12744140625
-125.663054187192,45.2616852146264,-2663.3173828125
-125.646305418719,45.2616852146264,-2656.46728515625
-125.629556650246,45.2616852146264,-2651.7373046875
-125.612807881773,45.2616852146264,-2646.5673828125
-125.5960591133,45.2616852146264,-2649.32861328125
-125.579310344828,45.2616852146264,-2642.61865234375
-125.562561576355,45.2616852146264,-2613.8486328125
-125.545812807882,45.2616852146264,-2593.22875976562
-125.529064039409,45.2616852146264,-2576.638671875
-125.512315270936,45.2616852146264,-2579.6787109375
-125.495566502463,45.2616852146264,-2574.5986328125
-125.47881773399,45.2616852146264,-2569.12866210938
-125.462068965517,45.2616852146264,-2584.73901367188
-125.445320197044,45.2616852146264,-2595.64916992188
-125.428571428571,45.2616852146264,-2561.25903320312
-125.411822660099,45.2616852146264,-2237.4189453125
-125.395073891626,45.2616852146264,-1902.81909179688
-125.378325123153,45.2616852146264,-1771.8291015625
-125.36157635468,45.2616852146264,-1710.0390625
-125.344827586207,45.2616852146264,-1783.48901367188
-125.328078817734,45.2616852146264,-1820.49853515625
-125.311330049261,45.2616852146264,-1973.10852050781
-125.294581280788,45.2616852146264,-2014.5185546875
-125.277832512315,45.2616852146264,-2017.04846191406
-125.261083743842,45.2616852146264,-1970.27844238281
-125.244334975369,45.2616852146264,-1651.45849609375
-125.227586206897,45.2616852146264,-1634.27844238281
-125.210837438424,45.2616852146264,-1624.86853027344
-125.194088669951,45.2616852146264,-1542.24035644531
-125.177339901478,45.2616852146264,-1372.52038574219
-125.160591133005,45.2616852146264,-1577.35034179688
-125.143842364532,45.2616852146264,-1624.88037109375
-125.127093596059,45.2616852146264,-1623.41027832031
-125.110344827586,45.2616852146264,-1613.74035644531
-125.093596059113,45.2616852146264,-1616.71032714844
-125.07684729064,45.2616852146264,-1615.16027832031
-125.060098522167,45.2616852146264,-1597.12915039062
-125.043349753695,45.2616852146264,-1531.869140625
-125.026600985222,45.2616852146264,-1431.33911132812
-125.009852216749,45.2616852146264,-1333.09912109375
-124.993103448276,45.2616852146264,-1198.5390625
-124.976354679803,45.2616852146264,-1118.96911621094
-124.95960591133,45.2616852146264,-1083.39916992188
-124.942857142857,45.2616852146264,-1025.94909667969
-124.926108374384,45.2616852146264,-991.327209472656
-124.909359605911,45.2616852146264,-946.297180175781
-124.892610837438,45.2616852146264,-918.467163085938
-124.875862068966,45.2616852146264,-893.167175292969
-124.859113300493,45.2616852146264,-854.497192382812
-124.84236453202,45.2616852146264,-809.917175292969
-124.825615763547,45.2616852146264,-757.697204589844
-124.808866995074,45.2616852146264,-713.427185058594
-124.792118226601,45.2616852146264,-681.123168945312
-124.775369458128,45.2616852146264,-611.643188476562
-124.758620689655,45.2616852146264,-548.773193359375
-124.741871921182,45.2616852146264,-540.133178710938
-124.725123152709,45.2616852146264,-525.683166503906
-124.708374384236,45.2616852146264,-514.853149414062
-124.691625615764,45.2616852146264,-490.9931640625
-124.674876847291,45.2616852146264,-425.443176269531
-124.658128078818,45.2616852146264,-447.627685546875
-124.641379310345,45.2616852146264,-495.697692871094
-124.624630541872,45.2616852146264,-487.417694091797
-124.607881773399,45.2616852146264,-475.697692871094
-124.591133004926,45.2616852146264,-463.117706298828
-124.574384236453,45.2616852146264,-456.957702636719
-124.55763546798,45.2616852146264,-458.777679443359
-124.540886699507,45.2616852146264,-440.507690429688
-124.524137931034,45.2616852146264,-432.95751953125
-124.507389162562,45.2616852146264,-424.377532958984
-124.490640394089,45.2616852146264,-417.937530517578
-124.473891625616,45.2616852146264,-408.857513427734
-124.457142857143,45.2616852146264,-402.337524414062
-124.44039408867,45.2616852146264,-401.667510986328
-124.423645320197,45.2616852146264,-393.927520751953
-124.406896551724,45.2616852146264,-387.337524414062
-124.390147783251,45.2616852146264,-377.573883056641
-124.373399014778,45.2616852146264,-353.283874511719
-124.356650246305,45.2616852146264,-301.98388671875
