NWFSCsampleID,Species,common_name,Class,Family,Prey,Detected,station,depth,bathy.bottom.depth,lat,lon,year,month,day
52193-1641,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,79-4,150,873,47.39600167,-124.821575,2019,8,11
52193-1645,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,1,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1645,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,79-4,50,873,47.39600167,-124.821575,2019,8,11
52193-1657,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,1,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-1657,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,79-1,47,57,47.39836167,-124.53967,2019,8,11
52193-166,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-166,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,29-6,500,1430,39.062135,-124.2069517,2019,7,6
52193-1664,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,1,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,1,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1664,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,80-1,50,53,47.56339333,-124.6017267,2019,8,12
52193-1671,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,1,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,1,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1671,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,80-2,0,186,47.56339,-124.9717983,2019,8,12
52193-1678,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,1,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-1678,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,80-2,50,186,47.56339,-124.9717983,2019,8,12
52193-168,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-168,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,29-6,300,1430,39.062135,-124.2069517,2019,7,6
52193-1680,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,1,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1680,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,80-3,0,948,47.56287,-125.3432067,2019,8,12
52193-1682,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1682,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,80-3,500,948,47.56287,-125.3432067,2019,8,12
52193-1684,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
52193-1684,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,80-3,300,948,47.56287,-125.3432067,2019,8,12
